InvoiceID,ResID, RoomNumber, ChargeTypeID, ChargeDate, Duration, RoomTypeID, TypeName, Features, FtPrice, BasePrice, SeasonalPrice, SubTotal, DiscountAmt, DiscountPer, Total,Notes,
1759,591,345,808,2,10/19/2017 18:33,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1760,730,224,539,2,11/13/2017 9:19,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1761,204,539,885,2,10/20/2017 17:07,\N,\N,Drink Service,\N,\N,0,0,0,0,300,0,\N
1762,785,564,804,2,10/17/2017 1:45,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1763,695,482,101,2,10/31/2017 4:36,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1764,820,526,958,2,11/13/2017 14:55,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1765,381,568,485,2,11/8/2017 0:03,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1766,660,137,491,2,10/22/2017 5:36,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1767,347,142,338,2,10/27/2017 10:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1768,485,571,202,2,11/14/2017 20:36,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1769,427,248,138,2,11/11/2017 2:55,\N,\N,Drink Service,\N,\N,0,0,0,30,20,0,\N
1770,401,237,556,2,11/7/2017 8:44,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1771,437,373,523,2,10/24/2017 18:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1772,828,240,243,2,11/2/2017 20:01,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1773,533,301,65,2,11/2/2017 9:51,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1774,595,250,75,2,10/24/2017 18:04,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1775,772,518,21,2,10/21/2017 21:27,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1776,358,260,457,2,11/9/2017 19:28,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1777,989,427,706,2,11/10/2017 1:26,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1778,20,582,720,2,10/18/2017 14:33,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1779,373,425,91,2,10/29/2017 7:57,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1780,915,521,190,2,11/16/2017 17:37,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1781,341,565,717,2,11/5/2017 3:27,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1782,775,342,496,2,10/22/2017 18:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1783,881,218,308,2,11/12/2017 18:43,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1784,687,198,768,2,11/12/2017 5:23,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1785,946,280,893,2,11/2/2017 7:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1786,630,156,652,2,10/25/2017 6:10,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1787,180,473,693,2,11/4/2017 4:07,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1788,373,425,91,2,10/28/2017 22:31,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1789,587,491,739,2,11/2/2017 21:32,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1790,969,147,772,2,10/25/2017 9:18,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1791,449,583,447,2,11/11/2017 3:29,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1792,172,325,795,2,10/24/2017 15:57,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1793,129,106,147,2,10/31/2017 12:31,\N,\N,Drink Service,\N,\N,0,0,0,30,20,0,\N
1794,534,430,725,2,11/19/2017 8:19,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1795,389,170,798,2,11/4/2017 12:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1796,788,297,457,2,11/1/2017 18:32,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1797,220,401,608,2,11/2/2017 20:48,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1798,951,460,931,2,11/19/2017 5:31,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1799,847,553,251,2,11/5/2017 5:49,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1800,701,542,316,2,10/26/2017 4:24,\N,\N,Drink Service,\N,\N,0,0,0,60,100,0,\N
1801,136,530,407,2,10/27/2017 1:42,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1802,815,217,96,2,10/31/2017 15:53,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1803,241,585,47,2,11/8/2017 16:04,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1804,723,337,29,2,10/21/2017 16:17,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1805,922,194,360,2,11/16/2017 1:45,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1806,794,476,986,2,11/14/2017 10:21,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1807,331,476,522,2,10/31/2017 19:12,\N,\N,Drink Service,\N,\N,0,0,0,60,20,0,\N
1808,510,210,968,2,11/4/2017 22:30,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1809,520,420,458,2,10/28/2017 9:01,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1810,173,233,47,2,11/4/2017 12:24,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1811,835,284,559,2,10/29/2017 3:09,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1812,951,460,931,2,11/17/2017 11:11,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1813,259,466,698,2,10/20/2017 15:35,\N,\N,Drink Service,\N,\N,0,0,0,30,100,0,\N
1814,22,467,138,2,10/26/2017 11:08,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1815,191,226,686,2,10/25/2017 0:54,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1816,251,480,96,2,10/24/2017 8:09,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1817,396,485,826,2,11/15/2017 23:04,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1818,445,157,972,2,11/13/2017 6:46,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1819,120,548,953,2,10/25/2017 5:30,\N,\N,Drink Service,\N,\N,0,0,0,0,200,0,\N
1820,984,360,378,2,10/19/2017 2:56,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1821,655,346,63,2,11/13/2017 1:24,\N,\N,Drink Service,\N,\N,0,0,0,30,20,0,\N
1822,964,464,420,2,10/23/2017 3:04,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1823,271,381,305,2,11/8/2017 5:39,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1824,937,137,583,2,11/8/2017 10:46,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1825,544,409,946,2,10/18/2017 2:52,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1826,719,193,374,2,10/18/2017 11:59,\N,\N,Drink Service,\N,\N,0,0,0,30,100,0,\N
1827,485,571,202,2,11/14/2017 16:13,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1828,54,279,958,2,10/17/2017 5:27,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1829,276,390,46,2,10/29/2017 12:52,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1830,363,514,32,2,11/12/2017 1:12,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1831,518,553,371,2,11/8/2017 5:22,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1832,807,412,987,2,10/28/2017 19:50,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1833,961,529,77,2,11/4/2017 15:42,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1834,281,247,272,2,10/20/2017 19:04,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1835,81,173,812,2,10/19/2017 16:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1836,619,146,586,2,11/13/2017 20:26,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1837,241,585,47,2,11/7/2017 18:42,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1838,266,468,693,2,11/6/2017 22:25,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1839,310,322,919,2,10/27/2017 22:31,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1840,534,430,725,2,11/16/2017 5:10,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1841,829,544,285,2,10/23/2017 2:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1842,403,559,362,2,10/27/2017 21:53,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1843,675,324,134,2,10/25/2017 10:42,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1844,175,548,885,2,11/15/2017 2:04,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1845,205,245,812,2,10/24/2017 23:39,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1846,231,432,188,2,10/31/2017 1:15,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1847,920,145,908,2,10/20/2017 14:58,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1848,33,272,718,2,10/21/2017 1:16,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1849,800,331,782,2,11/4/2017 18:03,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1850,529,173,618,2,11/1/2017 16:35,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1851,775,342,496,2,10/22/2017 23:55,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1852,32,389,590,2,11/6/2017 16:58,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1853,634,375,318,2,10/31/2017 23:50,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1854,537,198,834,2,10/29/2017 14:18,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1855,788,297,457,2,11/2/2017 8:44,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1856,835,284,559,2,10/30/2017 19:12,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1857,45,280,288,2,10/18/2017 16:51,\N,\N,Drink Service,\N,\N,0,0,0,30,20,0,\N
1858,781,428,385,2,11/11/2017 16:17,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1859,262,296,794,2,11/6/2017 21:08,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1860,205,245,812,2,10/24/2017 17:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1861,222,170,949,2,11/1/2017 20:18,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1862,941,382,919,2,11/7/2017 22:50,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1863,684,130,472,2,11/1/2017 19:22,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1864,830,188,274,2,10/26/2017 19:49,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1865,559,281,539,2,11/9/2017 17:46,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1866,31,145,826,2,10/26/2017 15:03,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1867,434,162,398,2,11/4/2017 2:40,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1868,129,106,147,2,10/30/2017 0:01,\N,\N,Drink Service,\N,\N,0,0,0,30,20,0,\N
1869,10,145,682,2,11/1/2017 19:01,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1870,65,268,788,2,11/3/2017 20:55,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1871,980,310,962,2,11/9/2017 15:26,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1872,780,207,849,2,11/5/2017 20:36,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1873,469,565,441,2,10/22/2017 2:02,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1874,924,567,141,2,10/26/2017 14:28,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1875,218,490,279,2,11/12/2017 6:21,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1876,796,213,371,2,11/3/2017 22:12,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1877,55,374,876,2,11/7/2017 12:03,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1878,840,373,722,2,11/2/2017 5:52,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1879,964,464,420,2,10/25/2017 2:39,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1880,891,283,843,2,11/14/2017 4:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1881,316,167,635,2,11/1/2017 12:47,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1882,212,446,231,2,11/9/2017 5:45,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1883,735,450,669,2,10/20/2017 14:00,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1884,210,269,171,2,11/15/2017 17:02,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1885,895,195,230,2,10/29/2017 2:37,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1886,610,110,954,2,10/18/2017 20:06,\N,\N,Drink Service,\N,\N,0,0,0,30,100,0,\N
1887,294,444,158,2,10/24/2017 17:11,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1888,788,297,457,2,11/3/2017 1:58,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1889,533,301,65,2,11/4/2017 17:44,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1890,212,446,231,2,11/9/2017 8:19,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1891,571,290,727,2,11/8/2017 6:58,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1892,887,472,338,2,11/4/2017 2:06,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1893,657,302,620,2,11/2/2017 23:28,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1894,840,373,722,2,11/2/2017 17:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1895,704,267,365,2,10/30/2017 6:14,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1896,127,284,515,2,10/18/2017 14:15,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1897,331,476,522,2,10/31/2017 17:43,\N,\N,Drink Service,\N,\N,0,0,0,60,20,0,\N
1898,779,261,884,2,11/5/2017 7:51,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1899,97,487,143,2,11/6/2017 12:43,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1900,245,572,17,2,11/1/2017 8:39,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1901,802,338,544,2,10/19/2017 0:33,\N,\N,Drink Service,\N,\N,0,0,0,30,100,0,\N
1902,207,334,276,2,11/9/2017 12:33,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1903,884,495,818,2,11/13/2017 6:48,\N,\N,Drink Service,\N,\N,0,0,0,0,200,0,\N
1904,56,155,57,2,10/24/2017 22:08,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1905,858,345,818,2,11/6/2017 4:48,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1906,979,200,884,2,10/24/2017 16:42,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1907,980,310,962,2,11/9/2017 23:36,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1908,359,361,875,2,11/9/2017 2:18,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1909,785,564,804,2,10/19/2017 22:11,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1910,368,558,769,2,11/1/2017 11:04,\N,\N,Drink Service,\N,\N,0,0,0,0,40,0,\N
1911,65,268,788,2,11/7/2017 6:35,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1912,161,110,556,2,11/7/2017 7:53,\N,\N,Drink Service,\N,\N,0,0,0,30,120,0,\N
1913,100,147,949,2,10/30/2017 9:21,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1914,427,248,138,2,11/11/2017 11:06,\N,\N,Drink Service,\N,\N,0,0,0,30,20,0,\N
1915,796,213,371,2,11/1/2017 16:56,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1916,471,218,443,2,11/7/2017 2:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1917,396,485,826,2,11/14/2017 10:23,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1918,844,218,633,2,11/3/2017 0:20,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1919,534,430,725,2,11/18/2017 16:55,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1920,219,519,963,2,11/8/2017 14:34,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1921,220,401,608,2,11/3/2017 21:20,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1922,575,371,457,2,10/26/2017 11:40,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1923,115,138,220,2,11/3/2017 5:52,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1924,502,376,230,2,10/22/2017 1:40,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1925,212,446,231,2,11/9/2017 5:21,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1926,750,257,852,2,11/7/2017 13:27,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1927,780,207,849,2,11/7/2017 20:09,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1928,980,310,962,2,11/9/2017 17:15,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1929,993,264,431,2,11/14/2017 3:53,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1930,446,188,341,2,11/15/2017 8:48,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1931,987,177,643,2,10/31/2017 16:06,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1932,740,513,473,2,11/7/2017 1:11,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1933,51,282,613,2,11/8/2017 6:41,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1934,575,371,457,2,10/26/2017 20:55,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1935,532,467,536,2,11/4/2017 13:30,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1936,90,458,951,2,10/26/2017 19:13,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1937,640,395,681,2,11/5/2017 10:22,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1938,840,373,722,2,11/2/2017 8:24,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1939,611,475,982,2,11/9/2017 9:11,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1940,780,207,849,2,11/3/2017 8:39,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1941,179,455,103,2,11/2/2017 21:55,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1942,527,266,811,2,10/30/2017 12:47,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1943,612,281,690,2,10/24/2017 5:16,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1944,118,383,656,2,11/9/2017 11:42,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1945,622,372,523,2,10/19/2017 9:14,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1946,897,456,704,2,10/23/2017 0:55,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1947,507,408,952,2,11/8/2017 6:35,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1948,764,136,195,2,11/11/2017 8:58,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1949,23,172,259,2,10/27/2017 5:41,\N,\N,Drink Service,\N,\N,0,0,0,0,200,0,\N
1950,658,558,572,2,10/22/2017 14:47,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1951,688,392,656,2,11/7/2017 23:51,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1952,421,129,879,2,10/24/2017 12:00,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1953,58,190,28,2,11/11/2017 19:05,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1954,191,226,686,2,10/27/2017 18:30,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1955,39,375,273,2,11/4/2017 4:15,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1956,572,196,296,2,11/12/2017 19:48,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1957,115,138,220,2,11/3/2017 17:18,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1958,477,326,62,2,11/13/2017 16:44,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1959,858,345,818,2,11/5/2017 18:01,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1960,796,213,371,2,11/2/2017 15:55,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1961,791,299,87,2,11/1/2017 5:41,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1962,8,436,465,2,11/7/2017 0:08,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1963,82,265,118,2,10/24/2017 16:33,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1964,738,550,640,2,10/19/2017 14:38,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1965,669,426,204,2,11/15/2017 7:02,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1966,199,437,993,2,11/6/2017 17:25,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1967,694,579,442,2,10/27/2017 10:53,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1968,311,335,968,2,10/18/2017 21:44,\N,\N,Drink Service,\N,\N,0,0,0,0,120,0,\N
1969,395,323,725,2,11/15/2017 11:37,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1970,553,394,512,2,10/31/2017 0:33,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
1971,545,554,321,2,11/2/2017 12:15,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1972,41,264,15,2,11/9/2017 11:28,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
1973,958,413,322,2,10/31/2017 17:47,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1974,954,460,22,2,10/19/2017 22:16,\N,\N,Drink Service,\N,\N,0,0,0,0,40,0,\N
1975,672,436,164,2,11/13/2017 0:47,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1976,106,348,891,2,11/8/2017 20:17,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1977,33,272,718,2,10/21/2017 18:21,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1978,242,389,326,2,10/23/2017 6:06,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1979,366,299,848,2,11/11/2017 22:11,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1980,752,256,442,2,10/29/2017 2:42,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1981,349,598,599,2,11/7/2017 1:55,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1982,43,564,806,2,10/21/2017 4:51,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1983,516,435,205,2,10/23/2017 16:35,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1984,977,235,91,2,10/25/2017 11:23,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1985,713,572,454,2,10/20/2017 5:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1986,40,519,684,2,10/29/2017 17:06,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1987,885,369,942,2,10/21/2017 9:51,\N,\N,Drink Service,\N,\N,0,0,0,60,100,0,\N
1988,392,253,996,2,11/1/2017 1:22,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1989,443,406,750,2,10/27/2017 16:17,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1990,708,594,134,2,11/7/2017 0:20,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1991,48,159,989,2,11/6/2017 9:58,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1992,550,544,628,2,11/8/2017 5:20,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1993,226,487,962,2,11/8/2017 11:16,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1994,802,338,544,2,10/19/2017 9:16,\N,\N,Drink Service,\N,\N,0,0,0,30,100,0,\N
1995,334,570,31,2,10/30/2017 13:09,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1996,886,323,756,2,10/31/2017 15:21,\N,\N,Drink Service,\N,\N,0,0,0,60,0,0,\N
1997,893,351,209,2,11/2/2017 14:32,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
1998,861,515,692,2,11/14/2017 10:41,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
1999,372,569,119,2,10/26/2017 21:12,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
2000,968,570,359,2,10/29/2017 0:04,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
2001,79,117,227,2,10/27/2017 17:48,\N,\N,Drink Service,\N,\N,0,0,0,0,100,0,\N
2002,670,157,676,2,10/22/2017 5:35,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
2003,428,134,781,2,10/29/2017 19:24,\N,\N,Drink Service,\N,\N,0,0,0,\N,\N,0,\N
2004,504,491,422,2,11/15/2017 14:24,\N,\N,Drink Service,\N,\N,0,0,0,30,0,0,\N
2005,489,341,233,2,11/12/2017 7:12,\N,\N,Drink Service,\N,\N,0,0,0,0,20,0,\N
